controlSize,10336
12824,6480
11368,4543
10840,4078
10576,3941
12240,5658
11944,5226
11936,5226
9888,3893
11904,5192
10256,3856
12096,5460
11064,4224
11504,4708
11688,4921
10944,4168
10840,4116
10776,4056
10704,3985
10032,3837
10976,4185
10336,3865
11792,5047
12040,5352
10616,3957
11000,4216
9856,3899
