controlSize,2784
3008,1202
3176,1367
2976,1145
2920,1110
3320,1567
3240,1457
3264,1467
3176,1375
2784,1032
3192,1384
3216,1395
3024,1192
3096,1269
2872,1072
3104,1294
3224,1433
2856,1074
3360,1624
2824,1047
3152,1340
3208,1404
2984,1132
3216,1413
3136,1302
3104,1296
2872,1087
